ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,ret_1m,ret_3m,qm_momentum,qm_ema_ride,adr_pct,qm_adr_pct,qm_consolidation,qm_score,qm_continuation_score,sepa_vcp_qualifies,power_play_qualifies,qm_continuation_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,adv_usd,rs_pct_rank,rs_top_20,market_regime,regime_score,regime_eligible
AFRM,64.5,-30.028205916182436,58.6715807598126,58.243382375031,21.599774766023486,1.8425945095441183,False,1.0305007505371722,27.95348647953004,-6.616475626199647,47.09236543774544,False,False,False,False,23,38.333333333333336,False,0.4056460579052485,2.339123627481801,False,4.3496452263529015,False,32.90748325243313,False,0,0,0.5916479125305869,False,1.0577322947694998,False,3,2,True,False,False,25.0,36.21969512014678,30.20154967788578,0.9372516177955597,0.0,True,2,2,3,2,-2.2727272727272707,66.0,45.20486866001925,-13.723918998202155,True,False,5.283339642330289,True,True,3,3,False,False,False,0,,none,0,0,False,-2,0.5,251060335.95079422,65.27777777777779,False,risk_on,7,False
AG,21.489999771118164,-32.86472696669344,290.4634239953977,221.11247865498663,184.4688710459791,1.07618483064182,False,0.7702544761359442,12.657046730219513,40.218717049556844,11.23188463028435,False,True,False,False,24,40.0,True,0.5237530710801136,3.502297888453201,True,-1.4244472933900327,True,4.421767982437563,True,1,1,0.39755626083953854,False,0.7802097757498606,False,2,2,True,False,False,25.0,27.139370441289262,15.21637312816451,0.542041990870504,24.0,False,6,3,3,3,-12.428692056320722,24.540000915527344,5.601962497683766,-0.020791013312992934,False,False,6.131072308157232,True,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,374405971.5285969,92.56944444444444,True,risk_on,7,False
AGCO,118.5999984741211,-15.58118454206202,49.939653325645274,49.24860312909451,12.604995520087002,0.8584680407278316,False,0.9052669835851683,7.639121142628573,9.414103798813866,2.2942866799223527,False,False,False,True,25,41.66666666666667,True,0.41799703012054773,1.3754004660454753,False,-1.4608804859162658,True,-2.16943397672692,True,2,1,0.5751136453362475,False,1.5385611408705524,True,5,0,False,False,False,25.0,12.876090462257142,9.047214051929673,0.6834169915070261,5.0,False,3,3,2,4,-4.076351456169059,123.63999938964844,5.375384503171543,6.7337951808800645,False,False,3.0511641604291437,False,True,1,2,False,False,False,0,,none,0,0,False,-2,0.5,82986054.93003845,60.48611111111111,False,risk_on,7,False
AGI,49.349998474121094,-10.735640570221305,107.62492589298351,62.99206874268701,26.3484611336795,0.8826511171728093,True,0.740059935244516,5.69402524858145,31.81203975389282,22.42618901724942,False,True,False,True,29,48.333333333333336,True,0.44189952153174883,2.119477314258136,True,1.6460061937582893,True,1.7945522691822813,True,2,1,0.45797437368824817,False,0.9089826614918868,False,2,1,False,False,False,35.0,31.888568697941572,10.800409312777822,0.6592974800246486,33.0,False,6,3,5,5,-10.864515713795807,55.36515437069226,17.80854426633418,26.966501324104698,False,True,4.1980768380929545,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,148766616.13523483,67.84722222222223,False,risk_on,7,False
AGNC,10.899999618530273,-7.432894895091902,54.33001544653406,51.7268378005852,15.083230191577691,1.0598898900533607,True,0.9372798966763499,5.321100403710475,17.56702294976069,12.139910690168776,False,True,False,True,23,38.333333333333336,False,0.519857731628037,1.2813894245513273,True,1.4888458691483755,True,4.106966003196577,True,2,2,0.6222446203763895,True,1.3374582826163388,True,4,1,False,False,False,35.0,14.55191036845207,7.981650605565714,0.8564433525122799,34.0,True,4,5,6,6,-2.089023467036777,11.132561439483368,7.131717667005177,-5.570699174742755,False,True,2.274644615659744,False,True,2,4,True,True,False,2,power_play,sepa_vcp,6,6,True,0,0.75,198243397.7000761,61.80555555555556,False,risk_on,7,False
AGQ,138.07000732421875,-65.52300873889254,261.913504067777,243.37232148193544,206.72871387292793,0.7777507401549256,False,0.6118218389012365,22.32201469494138,41.72655503932403,44.924962936132594,True,True,True,False,29,48.333333333333336,True,0.47304638977223734,3.944784722541607,True,0.2622332634944077,True,12.977668242009809,False,1,1,0.5773473024045626,False,1.6282058777104171,True,4,1,False,False,False,25.0,38.57994513152473,30.448327887897253,0.7521224029457493,24.0,False,6,2,4,3,-9.56310409368719,152.6699981689453,11.788523144812778,-43.218454826115945,False,False,6.948449619055738,True,False,1,2,False,False,False,0,,none,0,0,False,-2,0.5,499912798.0467224,93.33333333333333,True,risk_on,7,False
AGX,597.8800048828125,-1.8726671299390985,363.85090350071164,305.18334695917025,268.53973935016273,1.3306783398611066,True,0.9581731759358346,5.069578730022032,102.35285563058892,45.52269587460436,False,True,False,True,24,40.0,True,0.4577229933965404,3.0752460881066814,True,3.974756865580998,True,-0.9870200231166248,True,2,0,0.5189168708589771,False,0.5069902842835408,False,7,0,False,False,False,25.0,35.6532238375756,10.030435909105108,0.8999321586124462,0.0,False,11,1,4,6,-3.5677411479334675,620.0,27.259957853120433,56.032205916014036,True,True,5.868829854200617,True,True,4,5,False,True,True,2,qm_continuation,power_play,6,6,True,0,0.8333333333333334,331455568.1272888,95.06944444444444,True,risk_on,7,False
AHR,49.59000015258789,-6.268872356446076,71.64150766270348,67.45237004934155,30.808762440334043,1.0556796690189545,False,1.0017094734571081,6.99737325131824,18.00808427192624,5.15838000847757,False,False,False,True,25,41.66666666666667,True,0.5074192705991045,1.5125026373756816,True,-0.4890650256546383,True,0.7312626725553883,True,2,0,0.5213953310744784,False,0.7008735986584986,False,5,1,False,False,False,65.0,17.00200882947508,8.499697801206658,0.4820428825214562,34.0,False,4,1,1,5,-8.806311484659668,54.37876344287358,-5.16342953323794,3.8441700112529453,False,True,2.6799776748968087,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,121195291.73070908,70.20833333333333,False,risk_on,7,False
AIG,78.68000030517578,-8.599029457755414,10.090556605698131,-0.6442148319224295,-37.28782244092994,0.7231858675790421,False,0.9011349388719652,3.8637530550789343,3.296484367018193,5.937799732647586,False,False,False,True,28,46.666666666666664,True,0.46318699517957024,0.9523184002733106,True,1.0817447255483645,True,2.3546214308860947,True,2,2,0.6357106052685428,True,1.9250747881003822,True,5,1,False,False,False,65.0,12.705219470655246,5.54143440955827,0.7612436022159416,33.0,False,3,4,3,6,-3.0334524338695323,81.14138564283378,5.852278174307379,8.520632425857567,False,True,1.949238945665781,False,True,2,4,False,True,False,1,,power_play,6,6,True,0,0.75,266917425.87120056,21.805555555555557,False,risk_on,7,False
AIR,123.04000091552734,-2.3414532885634,141.68140106914927,133.20698413538503,96.56337652637751,0.8575277393739587,True,1.084264258107852,7.842979075157906,48.491431341066345,11.026891584871446,False,True,False,True,26,43.333333333333336,True,0.5707541581157547,2.746751126394433,True,1.8440801625854892,True,1.829015187438876,True,2,1,0.5877354349455448,False,1.170146239148589,False,2,1,False,False,False,25.0,22.034430454388893,13.361510337352057,0.8512308829629598,3.0,False,8,3,4,5,-3.278042763113509,127.20999908447266,13.03629089602596,17.091738457854568,False,True,4.625732816660282,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,62843419.22477722,85.48611111111111,True,risk_on,7,False
AIT,291.0299987792969,-0.7604210980250437,36.86557575245259,36.04630253300254,-0.5973050760049716,1.0012217288953782,False,1.0164720553418631,3.9033726417245957,19.30177630270329,11.715476515136602,False,False,False,True,29,48.333333333333336,True,0.38999909917871056,1.08787745494679,False,2.006344577529827,True,0.6989339280359275,True,2,1,0.5413725616929217,False,1.1173883949909187,False,2,0,False,False,False,25.0,14.894340092174868,10.833934271912534,0.913914860759652,3.0,True,5,4,3,4,-1.2821813407279725,294.80999755859375,12.579779422528258,3.6815572165964427,False,True,2.801470925009521,False,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,90128151.25358582,50.55555555555556,False,risk_on,7,False
AIZ,227.75999450683594,-6.010713528072431,25.81460784964904,21.550706296386757,-15.092901312620754,0.740994966333268,False,0.7510711515140157,5.207236080257106,10.529987090932401,4.76058629795717,True,False,False,True,27,45.0,True,0.3924633976404747,0.7805398860004418,False,1.373099126568901,True,3.8103923623151514,True,2,3,0.7090719947279169,True,2.5682442930560536,True,1,1,False,False,False,45.0,11.248052742021821,6.318053976426724,0.7078048430465812,33.0,False,3,5,4,6,-3.2866265363754033,235.5,7.383304079528141,-2.2712273360460333,False,True,1.8992224797588622,False,True,2,4,False,True,False,1,,power_play,6,6,True,0,0.75,65441599.704818726,40.27777777777778,False,risk_on,7,False
AJG,221.61000061035156,-35.83023864006402,8.544149687359127,-32.72263913208631,-69.36624674109382,0.8651068881390154,False,0.8273712317488119,5.432971667235977,-20.449055336732624,5.393064206721854,True,True,False,True,24,40.0,True,0.3862444225161584,1.1457778151695193,False,0.7390694244730173,True,3.7742905377717406,True,2,0,0.45211774222622614,False,0.5025540261187975,False,6,1,False,False,False,45.0,15.620945835773814,8.790215095838565,0.755887857001048,30.0,False,2,2,4,5,-3.8132625636413064,230.39558936800233,5.790531377797725,-14.015331728823465,False,True,2.7032102078110873,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,461386310.96817017,5.486111111111111,False,risk_on,7,False
AKAM,95.88999938964844,-19.52161295707452,35.95633212713971,29.91464918221487,-6.728958426792641,0.8509690728579772,False,1.2133625576484044,10.574616179154003,31.428180637211312,-18.217484529084494,False,False,False,False,26,43.333333333333336,True,0.48815654555950455,3.3983352044817763,True,-1.297704548888631,True,4.969897089613529,True,1,1,0.35860600982158847,False,0.558995869197314,False,2,0,False,False,False,25.0,26.931969952834695,30.941702323285508,0.22654809219544814,15.0,False,2,2,1,1,-20.830583540954862,121.12000274658203,-11.914386503751128,2.5671211688079287,False,False,5.588899415248147,True,False,1,2,False,False,False,0,,none,0,0,False,-3,0.3333333333333333,635047548.702774,46.736111111111114,False,risk_on,7,False
AL,65.0,0.0,62.93484990832179,57.711585582065084,21.067977973057573,0.0,True,0.6829014931853399,0.12307974008413461,2.8056188276980087,0.4481547204919112,False,True,False,True,31,51.66666666666667,True,0.33414981604996336,0.06480650184577504,False,4.631801948158651,False,0.09238921518039955,True,2,3,0.695662200063592,True,1.3223212703179963,True,0,0,False,False,False,,,,,,False,7,3,4,6,,,0.33961288182895455,1.5749840508170632,False,True,0.16350790365740833,False,True,2,3,False,True,False,1,,power_play,6,6,True,0,0.75,150817366.1568058,65.0,False,risk_on,7,False
ALAB,174.0500030517578,-30.899634874655966,219.8272857551825,196.0789376601827,159.43533005117519,1.0209687422414466,False,1.0581071881881943,14.536054356881722,6.420054909248218,53.20628309381157,False,False,False,False,25,41.66666666666667,True,0.527171965890224,4.40324069530561,True,3.7774754108825235,True,16.772894658256888,False,0,2,0.7494130168925712,True,1.8525958421817368,True,4,1,False,True,True,,,,,,False,5,3,2,4,,,37.76318513281331,-4.368130191341857,True,False,7.253253664168404,True,False,2,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,697885778.8298035,91.25,True,risk_on,7,False
ALB,197.75,-8.28772633422764,282.76846303612274,282.76846303612274,246.12485542711522,2.020903721348533,True,1.092603109179046,20.460180386279237,108.66639573848431,13.323782234957026,False,False,False,False,25,41.66666666666667,True,0.48076154667613075,3.0298958355122965,True,2.201402052250301,True,13.885049928069094,False,0,0,0.46155934305168395,False,1.1762035060288059,False,3,4,True,True,False,25.0,28.287980331576424,22.968401227678573,0.7056701826228361,1.0,False,10,2,3,5,-8.325996084961695,215.7100067138672,19.24862679641346,21.58972321372865,True,True,5.460042435316654,True,True,4,5,False,False,True,1,,qm_continuation,5,5,True,0,0.8333333333333334,398121893.1830597,94.72222222222221,True,risk_on,7,False
ALC,81.31999969482422,-16.983770331091353,12.866060028348937,-11.347140204974659,-47.99074781398217,0.9474267377524517,False,0.9486446015473884,5.976390345044341,7.851456298596293,9.198332700197076,False,False,False,True,27,45.0,True,0.41133540502299953,0.864153237308384,False,1.2073501502109167,True,4.243042517565154,True,2,0,0.38023088153403806,False,0.5374489915539503,False,3,2,True,False,False,25.0,11.22442221449284,10.384898827491902,0.8869660658876345,0.0,True,2,3,3,4,-1.2687406010423508,82.36499786376953,7.367311841084567,2.936708474461036,False,True,2.008176871232902,False,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,105219896.58302307,14.583333333333334,False,risk_on,7,False
ALGM,40.0,-6.563889939616219,141.9842609705139,111.30480377786007,74.66119616885257,0.9082120010420587,False,1.0803924280609463,9.47500228881836,36.37913434725204,28.08197433977826,False,False,False,False,20,33.33333333333333,False,0.5750872575198609,2.8847392970673154,True,2.2787828653483806,True,6.666666666666665,False,0,0,0.5551053289469633,False,1.1717580468564917,False,4,1,False,False,False,45.0,36.958506078988755,20.82500457763672,0.7618753624815251,44.0,False,5,1,1,3,-8.800730863283546,43.86000061035156,26.90355145647729,19.940035472682773,True,False,4.769144946944106,False,False,1,2,False,False,False,0,,none,0,0,False,-3,0.375,57493810.40266991,82.01388888888889,True,risk_on,7,False
ALGN,190.07000732421875,-8.262944599380017,52.20212324197222,13.691838528088107,-22.951769080919405,0.9849329284698466,False,0.9544578024438698,12.884729073214245,46.38787175377597,7.184348593929224,False,True,False,False,23,38.333333333333336,False,0.3726804343505006,1.4590079093274926,False,1.3764314156260302,True,9.778218779168203,False,0,0,0.4210949704990542,False,0.9642512077294686,False,4,1,False,False,False,45.0,18.48186161828099,15.399591279297725,0.7556403404464991,44.0,False,3,1,2,5,-4.516221412958055,199.05999755859375,10.2430272530587,10.834451709079529,False,True,3.8015055094997683,False,False,1,2,False,False,False,0,,none,0,0,False,-1,0.625,171790067.6198578,34.236111111111114,False,risk_on,7,False
ALHC,21.219999313354492,-10.8777833291958,82.30239422224135,8.932237227960481,-27.71137038104703,0.7384612674143578,False,1.1372103220314727,5.325161156133749,24.896995875344487,25.487874067615568,True,True,False,True,21,35.0,False,0.45566695591245476,2.2041784203631622,True,1.9483326443401816,True,3.5121917724609375,True,2,1,0.5116370907926248,False,1.3591636569648042,True,5,2,True,True,True,25.0,27.990324692976838,19.981149426568468,0.7611939493445343,7.0,False,2,3,3,5,-6.684258896493955,22.739999771118164,16.657496923233882,-5.688891940646701,False,True,4.328464856033378,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,64976118.19120407,30.416666666666664,False,risk_on,7,False
ALK,45.400001525878906,-28.90698231762987,32.787374523065196,1.6797311855976105,-34.9638764234099,1.7931781494665664,False,1.0207032485375473,20.440525258588572,-4.981158045674173,16.559693547109156,True,False,False,False,22,36.666666666666664,False,0.4182468316810856,2.3733748199936824,False,0.09552910158575223,True,14.936712723744062,False,0,0,0.523737102657176,False,0.853365577013229,False,4,1,False,True,False,25.0,30.169134646798952,24.93391919463173,0.8668537035576662,0.0,False,1,1,2,2,-4.01690854509138,47.29999923706055,19.852165379407793,-9.272580545074794,False,False,5.4345811379387,True,False,1,2,False,False,False,0,,none,0,0,False,-3,0.3333333333333333,189691524.52854156,23.958333333333336,False,risk_on,7,False
ALKS,34.529998779296875,-2.3472902056786316,32.14695709268378,26.94852136307544,-9.695086245932071,0.7351726116950134,False,1.3077831946536111,5.6762321704600796,12.11038842412746,15.407749636523228,True,True,False,True,20,33.33333333333333,False,0.5674330963059726,2.4375170123078713,True,1.9066481417676326,True,3.507188691664065,True,2,2,0.49626358137764,False,1.498448047125967,True,2,1,False,True,True,25.0,25.986841176520414,8.832897031230805,0.794303707056989,11.0,False,3,4,5,6,-5.34539689530904,36.47999954223633,26.94852136307544,9.168509944595238,True,True,3.9534099011664035,False,True,3,5,False,True,True,2,qm_continuation,power_play,6,6,True,0,0.8333333333333334,97986701.49188995,43.958333333333336,False,risk_on,7,False
ALL,216.16000366210938,-0.9485369133279353,17.900278649316913,13.475371709877848,-23.168235899129662,0.8934339557049119,False,0.9272374076642882,4.265359485798018,12.006696557759323,4.3444679672238085,False,False,False,True,31,51.66666666666667,True,0.5666690566095328,1.2090349557384745,True,1.6460770791683992,True,2.450352165668246,True,2,2,0.7303021412960566,True,1.4646917044391683,True,4,2,True,False,False,65.0,13.355311312692898,6.26850611685708,0.88673699316846,2.0,True,5,5,4,7,-1.5126627164468776,219.47999572753906,5.763772628370023,12.988229772940606,False,True,2.1012910684085915,False,True,2,4,False,True,False,1,,power_play,7,7,True,1,0.875,286844754.5605469,34.166666666666664,False,risk_on,7,False
ALLE,144.32000732421875,-19.415754258399886,17.953320412889685,16.199993623725728,-20.443613985281782,1.0132128968631977,False,0.9770689704206139,5.716463124524484,-18.3851819342738,-1.0082900264828276,True,False,False,True,21,35.0,False,0.40752624661263603,1.0742364800363855,False,-2.1969914008901834,True,-0.33836768361019676,True,2,0,0.5089317977793321,False,0.6508753106458683,False,7,3,True,False,False,25.0,7.072334490202819,7.0052661427872405,0.5660026025440013,15.0,False,1,2,3,5,-3.0693747626863166,148.88999938964844,-0.23503133505012874,-12.196925179237672,False,False,2.4979702066484055,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,129516684.75769043,35.90277777777778,False,risk_on,7,False
